Commentaire,Séance,Module,Polarité,Attitude,Attente,Présentation,Contenu,Design,Général,Communication,Structure,Anxiété,Colère,Ennui,Joie,Mécontentement,Confusion,Utilité,Intrinsèque,Accomplissement,Cout,Satisfaction,Gratitude,Sentiment,Aspect,Niveau
Le prof explique tres tres bien et répète toujours pour que tout le monde puisse comprendre,20/09/2021,ANAL1,P,NE,NE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,J,Pr,1CP
Le cours m'a vraiment aidé dans les examens,21/09/2021,ANAL1,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,C,1CP
Le prof a bien présenté le cours,22/09/2021,ALG3,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,D,2CP
le cours n'est pas vraiment organisé,23/09/2021,ALG3,N,NE,NE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,J,CO,2CP
"le prof est amicable, je l'aime",24/09/2021,ALG3,P,A,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,G,2CP
Le prof a toujours essayé de son mieux pour bien communiquer avec nous tous je l'adore,25/09/2021,ALG3,P,A,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,J,Pr,2CP
"A l'aide de la série de TD , j'ai pu comprendre ce module",26/09/2021,ALG3,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,C,2CP
le cours est bien présenté,27/09/2021,ELECTF,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,S,1CP
Les informations sont un peu basiques mais on peut comprendre le principe,28/09/2021,ELECTF,P,NE,P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,D,1CP
le pdf du cours est bien designé et simple,29/09/2021,ELECTF,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
"on peut poser des questions si on comprend pas, il y a une bonne communication entre le prof et les étudiants, c'est mon meilleur prof",30/09/2021,ELECTF,P,A,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,M,G,1CP
Ce module est vraiment facile à comprendre,01/10/2021,ELECTF,P,NE,P,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,Pr,1CP
Le prof est vraiment intelligent j'aime bien la façon dont il explique son cours en ligne,02/10/2021,SFSD,P,A,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,M,C,2CP
il y a TROP D'INFORMATIONS j'aime pas vraiment,03/10/2021,SFSD,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,S,2CP
Je trop le cours trop chargé et mal organisé,04/10/2021,SFSD,N,NE,NE,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,J,D,2CP
Les exemples du déroulement sont bien illustrés,05/10/2021,SFSD,P,NE,NE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,2CP
Le prof est vraiment gentil et répond à toutes les questions je l'adore,06/10/2021,SFSD,P,A,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,M,G,2CP
"Ce module en ligne est vraiment dur, et je ne vois pas son intérêt",07/10/2021,SFSD,N,NE,NE,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,E,Pr,2CP
"j'apprécie la méthode de prof, car elle explique en écrivant sur un tableau microsoft je l'adore",08/10/2021,TSG,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,M,C,2CP
J'ai pas aimé vraiment le contenu de ce cours il manquait des exemples,09/10/2021,TSG,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,D,2CP
"l'organisation logique de cours, permettra mieux lier les notion appris",10/10/2020,TSG,P,NE,NE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,A,CO,2CP
"Dans ce module on fait les graphes des fonctions et les couleurs n'apportent pas de plus , le plus important et la meilleur chose qui capte l'intension c'est d'expliquer dans un tableau et donner l'application des chose dans le terrain et on a déja ça ",11/10/2020,TSG,P,NE,NE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,G,2CP
"j'ai aimé la méthode de la prof, elle essaye toujours d'avoir une conversation avec nous je l'adore",12/10/2020,TSG,P,A,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,J,Pr,2CP
quand la quantité d'informations est trop et le prof ne coordonne pas le notion entre elle vous perdez la volonté d'étudier en ligne ce qui est mon cas,13/10/2020,TSG,N,NE,N,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,J,C,2CP
Ennuyant j'arrive à peine à rester éveillé,14/10/2020,SEC,N,NE,NE,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,J,S,2CP
"trop théorique, des exemple concret sont nécessaires",15/10/2020,SEC,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,D,2CP
design assez bien fait,16/10/2020,SEC,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,2CP
le prof n'utilise pas le chat et ça me stresse,17/10/2020,SEC,N,NE,NE,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,J,G,2CP
ce module  est loin d'être suffisant pour s'initier à la sécurité informatique j'ai pas aimé vraiment son déroulement en ligne,18/10/2020,SEC,N,NE,NE,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Pr,2CP
cours présenté assez bien,19/10/2020,RES2,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,C,2CP
Le contenu de ce cours est important en général,20/10/2020,RES2,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,J,S,2CP
oui bien structuré et organisé,21/10/2020,RES2,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,D,2CP
design très banal j'aime pas,22/10/2020,RES2,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,CO,2CP
le cours est très dynamique j'aime bien la communication,23/10/2020,RES2,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,J,G,2CP
cours et td mal gérés en ligne j'ai pas aimé du tout,24/10/2020,RES2,P,NE,NE,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,J,Pr,2CP
"cours bien expliqué, le prof avance doucement selon le rythme des étudiants, et répond aux questions avec patience je l'adore",25/10/2020,HPC,P,A,NE,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,J,C,2CP
très bon contenu j'aime bien,26/10/2020,HPC,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,S,2CP
très bien organisé,27/10/2020,HPC,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,D,2CP
beaucoup de schémas explicatifs j'aime trop,28/10/2020,HPC,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,2CP
Très bonne communication entre le prof et les étudiants j'aime bien,29/10/2020,HPC,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,J,G,2CP
j'ai aimé le déroulement de ce module en ligne,30/10/2020,HPC,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,Pr,2CP
"Méthodologie géniale, le prof traite d'exemples réels ce qui nous fait découvrir la vie en entreprise et le monde professionnel je l'adore",31/10/2020,CPRJ,P,A,NE,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,M,C,2CP
Contenu assez complet je trouve,01/11/2020,CPRJ,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,S,2CP
Structure bonne et logique,02/11/2020,CPRJ,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,D,2CP
"Beaucoup d'images et de schémas, ce qui rend le cours attrayant",03/11/2020,CPRJ,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A,CO,2CP
"La méthode d'enseignement et de communication est géniale, le prof nous donne énormément d'exemples de la vie réelle",04/11/2020,CPRJ,P,NE,NE,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,C,G,2CP
J'adore le contenu et la façon dont ce cours est enseigné le prof est vraiment gentil et attentif,05/11/2020,CPRJ,P,A,NE,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,Pr,2CP
Le cours est assez bien présenté,06/11/2020,SYSC,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,C,2CP
"Beaucoup d'écriture j'aime pas , si on avait plus d'exemples ça aurait été mieux",07/11/2020,SYSC,N,NE,NE,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,S,2CP
"La structure pourrait être améliorée, en enlevant le superflu de texte sinon comme ça j'aime pas trop",08/11/2020,SYSC,N,NE,NE,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,J,D,2CP
Couleurs adéquates pour un cours,09/11/2020,SYSC,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,2CP
j'aime pas vraiment la communication je stresse tout le temps et ça me déconcentre rapidement,10/11/2020,SYSC,N,NE,NE,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,NE,G,2CP
Je perds souvent ma concentration au bout d'un certain temps et ça m'énerve,11/11/2020,SYSC,N,NE,NE,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,J,Pr,2CP
J'aime bien l'énergie du prof et son respect des horaires.,12/11/2020,ML,P,A,NE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,M,C,2CP
"Contenu intéressant, correspond à l'actualité.",13/11/2020,ML,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,S,2CP
"Très bien structuré, avec un bon ordonnancement des notions.",14/11/2020,ML,P,NE,NE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,D,2CP
"Des slides clairs, lisibles et surtout expressifs.",15/11/2020,ML,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,CO,2CP
Tres bonne communication avec des réponses bien structurées aux questions.,16/11/2020,ML,P,NE,NE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,M,G,2CP
"J'attends les prochains cours, spécialement ceux en présentiel",17/11/2020,ML,NE,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,Pr,2CP
"Notre prof explique très bien et va doucement tout comme en présentiel, malgré qu'il y'a des coupures de sa part des fois qui ne dépassent pas les 5 min, mais en générale mon commentaire reste positif",18/11/2020,RES2,P,A,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,C,2CP
Le contenu des tps ne sont pas très pratiques de les faire en ligne,19/11/2020,RES2,N,NE,NE,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,S,2CP
"Le cours est parfait et très bien structuré, une chose qui est approuvée par plusieurs personnes des années précédentes",20/11/2020,RES2,P,NE,NE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,M,D,2CP
Un équilibre parfait entre l'écriture et les schémas,21/11/2020,RES2,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,E,CO,2CP
L'enseignant ignore le chat souvent jusqu'à ce qu'il termine la partie abordée entièrement et j'aime pas vraiment cette méthode,22/11/2020,RES2,N,NE,NE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,A,G,2CP
" notre prof nous ajoute parfois des séances dans le même jour , c'est qui rond les choses un peu lourdes pour moi",23/11/2020,RES2,N,NE,NE,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,J,Pr,2CP
"le cours n'est pas bien présenté, certaines loi ne figurent pas dans les slides, l'enseignant parle rapidement on a des difficultés à nous rattraper",24/11/2020,COFI,N,NE,N,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,M,C,2CP
Le contenu de ce cours est très important pour les SIT,25/11/2020,COFI,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,M,S,2CP
"Cours mal organisé, beaucoup de redondance des éléments, très chargés, très peu d'exemples",26/11/2020,COFI,N,NE,NE,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,M,D,2CP
il y'a beaucoup de texte et très peu de schéma,27/11/2020,COFI,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,CO,2CP
Absence totale de communication entre le prof et les étudiants ce qui rend la séance ennuyante,28/11/2020,COFI,N,NE,NE,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,M,G,2CP
"Je n'arrive pas à comprendre les lois, ce court nécessite un tableau et non pas un écran c'est stressant vraiment",29/11/2020,COFI,N,NE,NE,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,J,Pr,2CP
Le module est bien présenté et on comprend bien le but de l'unité d'enseignement ainsi que les notions à acquérir.,30/11/2020,THP,P,NE,NE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,D,1CS
"Le cours devrait comprendre plus d'exemples d'application, pur théorie.",01/12/2020,THP,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,E,CO,1CS
"Les cours et séances sont mal structuré, avec une cadence très perturbée (condensation en fin de Semestre) et un déséquilibre dans le volume horaire des chapitres",02/12/2020,THP,N,NE,NE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,J,G,1CS
"En général les cours sont peu attirant, design médiocre",03/12/2020,THP,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Pr,1CS
Les enseignants sont très actifs et communiquent bien.,04/12/2020,THP,P,NE,NE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,J,C,1CS
Malgré que c'est un module intéressant,05/12/2020,THP,N,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,S,1CS
il a laissé une mauvaise trace surtout avec la cadence perturbée,06/12/2020,ASI,N,NE,NE,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,J,D,2CP
"J'ai bien aimé la présentation de ce prof, il est mon préféré",07/12/2020,ASI,P,A,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,2CP
Les diapo était bien représenté et bien désigné,08/12/2020,ASI,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,2CP
"Y avait pas vraiment de communication car les étudiants hésite à participer, c'est pas motivant et ennuyeux ",09/12/2020,ASI,N,NE,N,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,J,Pr,2CP
Le cours de ce prof est parmi les meilleurs cours présenté en ligne,10/12/2020,ASI,P,A,NE,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,J,C,2CP
"Le cours est bien représenté, et l'enseignant nous donne des exemples concrets",11/12/2020,TDM1,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,2CP
Le contenu de module attire les étudiants car il est pratique,12/12/2020,TDM1,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,G,2CP
Le cours est bien structuré avec des sections et des titres bien choisis,13/12/2020,TDM1,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,Pr,2CP
Le design et même les couleurs sont bien choisis,14/12/2020,TDM1,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,C,2CP
Il demande chaque à fois si on a des questions donc c'est bien,15/12/2020,TDM1,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,M,D,2CP
Le cours comporte beaucoup de notions mais il nous donne le temp pour les assimiler,16/12/2020,TDM1,P,NE,NE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,2CP
"Le cours a été  présenté comme si on est dans une formation professionnelle , ce qui est bien ",17/12/2020,BDA,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A,Pr,2CP
Les notions abordés sont mis à jour ce qui très important,18/12/2020,BDA,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,C,2CP
Le profs nous donne toujours la possibilité d'interagir avec lui,19/12/2020,BDA,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,M,S,2CP
Le cours m'as donné la possibilité de comprendre quelque notions que j'ai entendu parlé pas mal de fois,20/12/2020,BDA,P,NE,NE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,D,2CP
"l'enseignant présente très bien son cours en utilisant des exemples concrets et des histoires réelles, c'est un bon prof ",21/12/2020,CPRJ,P,A,NE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,CO,2CP
il est bien structuré on voit le fil conducteur,22/12/2020,CPRJ,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,G,2CP
le contenu est mal disposé,23/12/2020,CPRJ,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Pr,2CP
le prof encourage les étudiants à participer j'aime bien,24/12/2020,CPRJ,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,J,C,2CP
le prof va trop vite dans l'explication donc je me sens perdu et angoissé,25/12/2020,RES2,N,NE,NE,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,J,S,2CP
les notions des réseaux sont bien traitées,26/12/2020,RES2,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,D,2CP
Les tds/tps ne sont pas toujours organisés,27/12/2020,RES2,N,NE,NE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,J,CO,2CP
"Le design du cours est trop simple, c'est bien",28/12/2020,RES2,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A,G,2CP
Je n'aime pas la méthode utilisée ( partager un fichier docx et travailler ensemble ),29/12/2020,RES2,N,NE,NE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Pr,2CP
"Généralement le module est très intéressant, ses notions sont très importantes et bien présentées",30/12/2020,RES2,P,NE,NE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,C,2CP
Le rythme est trop rapide,31/12/2020,RES2,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,D,2CP
contenu bien détaillé,01/01/2021,RES2,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,G,2CP
le cour est bien structuré on voit le flow entre les titres,02/01/2021,RES2,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,M,S,2CP
les slides sont très simples ils contiennent tout ce qu'il faut pour la compréhension,03/01/2021,RES2,P,NE,NE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,2CP
le professeur incite les étudiants à poser des questions,04/01/2021,RES2,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,M,Pr,2CP
"je perds le fil vers la fin du cours quand il y a beaucoup de contenu et la durée est un peu longue, surtout qu'on est à notre troisième semestre en ligne ce dernier est de plus en plus fatiguant, je me sens angoissé ",05/01/2021,RES2,N,NE,NE,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,M,C,2CP
La façon de présentation du cours est bien organisé et structuré,06/01/2021,RES2,P,NE,NE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,S,2CP
Les notions présentées dans le cours est une combinaison de la partie théorique et aussi la partie pratique qui est un motivant pour les étudiants de suivre et concentrer pendant le cours,07/01/2021,RES2,P,NE,P,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,M,D,2CP
"Le cours contient plus de texte que des images , en plus le thème , le design n'est pas modern et attirant",08/01/2021,RES2,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,CO,2CP
"Je n'arrive pas a comprendre 100% le contenu du cours vu que les coupures d'internet , d'électricité sont fréquent dans notre pays :)",09/01/2021,RES2,N,NE,N,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,G,2CP
Il faut une nouvelle structuration j'ai pas aimé,10/01/2021,IPLS,N,NE,NE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,J,C,2CP
j'ai adoré ce module,11/01/2021,IPLS,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,S,2CP
"J'ai pas apprécié la présentation du cours , ça se résumait à la lecture des slides",12/01/2021,TPGO,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,CO,2CP
c'est un peu trop chargé fallait diviser le programme en deux semestre pour assimiler les notions correctement,13/01/2021,TPGO,N,NE,NE,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,J,G,2CP
Les notions sont ordonnées logiquement,14/01/2021,TPGO,P,NE,NE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,C,Pr,2CP
"Absence de couleurs , schémas quasi inexistant , zero photos , ce cours a vraiment un design des années 90 ",15/01/2021,TPGO,N,H,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,C,2CP
"Mauvaise communication, le prof ne tient pas compte de l'état des étudiant il a meme pas voulu discuté des cours inclut à l'examen c'est énervant  mauvais exemple comme prof",16/01/2021,TPGO,N,H,NE,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,M,Pr,2CP
"Ce cours était un calvaire pour la majorité des étudiants de ma promo et même des autres promo, c'est très énervant",17/01/2021,TPGO,N,H,NE,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,M,D,2CP
"contenue très important, explication très attirante, Pas ennuyeux, le prof utilise des exemples qui nous font bien comprendre. C'est le meilleur",18/01/2021,TDM1,P,A,NE,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,E,CO,2CP
"Si seulement tous les modules étaient enseignées de la même manière, j'aime trop la structure de prof dans ce cours",19/01/2021,TDM1,P,A,NE,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,M,G,2CP
"Très bonne communication entre le prof et les étudiants, après chaque partie expliquée on peut poser nos questions.",20/01/2021,TDM1,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,M,Pr,2CP
J'ai compris 98% du cours aujourd’hui ^^,21/01/2021,TDM1,P,NE,P,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,D,2CP
"L'enseignante explique de manière très rapide; la quantité d'information est très grande, on n'arrive pas à suivre et à assimiler, c'est vraiment énervant",22/01/2021,SGBD,N,NE,N,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,J,CO,2CP
le contenue de cours est important,23/01/2021,ALOG,N,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,2CP
"mais j'aime pas le fait de mettre le texte en anglais et d'expliquer en français , j'arrive pas à suivre , je suis perdu et angoissé",24/01/2021,MCSI,N,NE,N,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,M,C,2CP
Nous sommes au début mais je ne comprends toujours pas l'objectif derrière quelques notions abordées.,25/01/2021,MCSI,N,NE,N,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,D,2CP
"À mon avis, il peut avoir un peu plus de couleurs et de schémas.",26/01/2021,MCSI,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,G,2CP
L'enseignante ne communique pas avec les étudiants. c'est dégoûtant,27/01/2021,MCSI,N,NE,NE,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,M,C,2CP
Jusqu'à présent j'ai pas bien compris les notions de ce cours.,28/01/2021,MCSI,N,NE,NE,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,J,Pr,2CP
La méthode dont le prof présente son cours donne l'impression que même lui n'a pas bien saisi les notions grave vraiment Sa méthode est mauvaise,29/01/2021,RES1,N,H,NE,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,J,S,2CP
"il ne donne jamais d'importance au design, des textes randoms partout, les couleurs et les tailles de police ne sont pas unifiées ",30/01/2021,RES1,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Pr,2CP
Le prof nous donne la main de gérer la séance .. et il essaye toujours de répondre aux questions,31/01/2021,RES1,P,NE,NE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,J,D,2CP
C'est un module très intéressant et plus au moins bien fait en ligne,01/02/2021,RES1,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,E,Pr,2CP
"Le cours est trop chargé et très long,  beaucoup de choses à savoir ",02/02/2021,PRST2,N,NE,NE,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,J,C,2CP
Il y a peu de schémas,03/02/2021,PRST2,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,C,2CP
J'arrive pas a suivre le professeur je me perds tout le temps avec sa façon de faire les choses en ligne et ça me stresse,04/02/2021,PRST2,N,NE,N,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,M,D,2CP
Contenu pas bien exposé,05/02/2021,SINF,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,CO,2CP
J'aime bien la présentation et la méthode adaptée pour ce cours en ligne,06/02/2021,ANAL2,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,A,G,1CP
J'aime vraiment ce cours il est bien structuré et dans un ordre très logique,07/02/2021,ANAL2,P,NE,NE,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,M,C,1CP
la méthode de présentation est bien organisée,08/02/2021,ALSDS,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,Pr,1CP
Trop de couleurs et c'est très utile j'adore,09/02/2021,ALSDS,P,NE,NE,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,J,D,1CP
"La présentation, ils passent juste des slides , et il y a pas assez d'exemple pour mieux comprendre, c'est ennuyeux",10/02/2021,ARCHI2,N,NE,NE,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,J,C,2CP
"Oui  j'aime bien le contenu  , car on fait juste la théorie en cours ",11/02/2021,ARCHI2,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,M,S,2CP
"Ya pas beaucoup d'explication dans le cours, c'est très bien tout est résumé",12/02/2021,ARCHI2,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,2CP
